distancia_m,archivo,fs_hz,pico_v,ancho_s,centroide_hz
20.0,020m_muestra20_14_20260708_190540_004_start_5.npz,1020.0,1.7833709716796875,0.0029411764705882353,93.96745694893627
20.0,020m_muestra20_14_20260708_190540_005_start_6.npz,1020.0,1.7348670959472656,0.00392156862745098,96.05345752955972
20.0,020m_muestra20_14_20260708_190540_006_start_7.npz,1020.0,2.005481719970703,0.0029411764705882353,98.54370805356238
20.0,020m_muestra20_14_20260708_190540_007_start_8.npz,1020.0,1.9944953918457031,0.0029411764705882353,106.37487544395246
20.0,020m_muestra20_14_20260708_190540_008_start_9.npz,1020.0,2.2377395294606686,0.00392156862745098,107.7478839311007
20.0,020m_muestra20_14_20260708_190540_009_start_10.npz,1020.0,2.3216630193928722,0.0029411764705882353,104.69510163946343
20.0,020m_muestra20_14_20260708_190540_010_start_11.npz,1020.0,1.8781089782714844,0.0029411764705882353,113.78521067574421
20.0,020m_muestra20_14_20260708_190540_011_start_12.npz,1020.0,1.7365836629178375,0.00392156862745098,94.42867651968082
20.0,020m_muestra20_14_20260708_190540_012_start_13.npz,1020.0,1.9620895041152835,0.0029411764705882353,106.33346034428972
20.0,020m_muestra20_14_20260708_190540_013_start_14.npz,1020.0,1.8773078759550117,0.0029411764705882353,100.85969629776598
20.0,020m_muestra20_14_20260708_190540_014_start_15.npz,1020.0,2.023620587802725,0.0029411764705882353,102.18439235273823
20.0,020m_muestra20_14_20260708_190540_015_actual.npz,1020.0,2.02362060546875,0.0029411764705882353,102.18439284737882
20.0,020m_muestra20_7_20260708_185700_001_start_22.npz,1020.0,1.7175292580213863,0.00392156862745098,99.02489881225881
20.0,020m_muestra20_7_20260708_185700_002_start_23.npz,1020.0,1.833190937381005,0.0029411764705882353,98.99964752319681
20.0,020m_muestra20_7_20260708_185700_003_start_24.npz,1020.0,1.7183494938653894,0.00392156862745098,91.65457626730208
20.0,020m_muestra20_7_20260708_185700_004_start_26.npz,1020.0,1.9278717420820612,0.0029411764705882353,99.72704402900865
20.0,020m_muestra20_7_20260708_185700_005_start_28.npz,1020.0,1.7664146953029558,0.0029411764705882353,101.05453591253307
20.0,020m_muestra20_7_20260708_185700_006_start_29.npz,1020.0,2.2139167450368404,0.0029411764705882353,106.27487177948744
20.0,020m_muestra20_7_20260708_185700_007_start_31.npz,1020.0,1.578159372904338,0.0029411764705882353,91.24298795837518
22.0,022m_muestra22_20_20260708_184913_001_start_1.npz,1020.0,2.024517059326172,0.0029411764705882353,103.77697583622772
22.0,022m_muestra22_20_20260708_184913_002_start_2.npz,1020.0,1.8546295166015625,0.0029411764705882353,101.88622957997751
22.0,022m_muestra22_20_20260708_184913_003_start_3.npz,1020.0,1.7798614501953125,0.0029411764705882353,100.07177286556389
22.0,022m_muestra22_20_20260708_184913_004_start_4.npz,1020.0,2.0542335510253906,0.0029411764705882353,106.20003174763283
22.0,022m_muestra22_20_20260708_184913_006_start_6.npz,1020.0,1.8597793579101562,0.0029411764705882353,100.03674436393035
22.0,022m_muestra22_20_20260708_184913_007_start_7.npz,1020.0,2.0412635803222656,0.0029411764705882353,99.23544803018872
22.0,022m_muestra22_20_20260708_184913_008_start_8.npz,1020.0,1.7108154296875,0.00392156862745098,98.56806701628409
22.0,022m_muestra22_20_20260708_184913_009_start_9.npz,1020.0,2.041149139404297,0.0029411764705882353,101.88099910681126
22.0,022m_muestra22_20_20260708_184913_010_start_10.npz,1020.0,1.4719772851094604,0.00392156862745098,96.02050534983634
22.0,022m_muestra22_20_20260708_184913_011_start_11.npz,1020.0,1.7621422405572957,0.0029411764705882353,97.75071600100019
22.0,022m_muestra22_20_20260708_184913_012_start_12.npz,1020.0,1.8160629343110486,0.00392156862745098,97.5435567283282
22.0,022m_muestra22_20_20260708_184913_013_start_13.npz,1020.0,2.2572898599828477,0.0029411764705882353,105.0024718176346
22.0,022m_muestra22_20_20260708_184913_014_start_14.npz,1020.0,1.9270897079404676,0.00392156862745098,97.61097481366106
22.0,022m_muestra22_20_20260708_184913_015_start_15.npz,1020.0,1.9996357105394367,0.0029411764705882353,103.1266434208517
22.0,022m_muestra22_20_20260708_184913_016_start_16.npz,1020.0,1.7381286877207458,0.0029411764705882353,101.30312970765422
22.0,022m_muestra22_20_20260708_184913_017_start_17.npz,1020.0,2.106132560307742,0.0029411764705882353,103.99836903975553
22.0,022m_muestra22_20_20260708_184913_018_start_19.npz,1020.0,2.2171973881777376,0.00392156862745098,105.88045929313894
