x0000,y0000,x0001,y0001,x0002,y0002,x0003,y0003,x0004,y0004,x0005,y0005,x0006,y0006,x0007,y0007,x0008,y0008,x0009,y0009,x0010,y0010,x0011,y0011,x0012,y0012,x0013,y0013,x0014,y0014,x0015,y0015,x0016,y0016,x0017,y0017,x0018,y0018,x0019,y0019,x0020,y0020,x0021,y0021
0.3009803922,9.8535542053,0.3009803922,12.1329202107,0.3009803922,13.5042193804,0.3009803922,15.2445225731,0.3009803922,18.3521766195,0.3009803922,20.3269757285,0.3009803922,21.729756077,0.3009803922,23.9654962995,0.3009803922,25.9272994962,0.3009803922,28.0153496341,0.3009803922,30.0995337512,0.3009803922,32.0088667404,0.3009803922,33.9928538037,0.3009803922,36.0156155849,0.3009803922,38.0400123937,0.3009803922,39.9366666327,0.3009803922,41.895565854,0.3009803922,43.967320601,0.3009803922,46.0817330728,0.3009803922,47.9764086327,0.3009803922,49.9560299678,0.3009803922,8.0077512735
0.3019607843,9.8107478487,0.3019607843,12.1779395269,0.3019607843,13.5027595475,0.3019607843,15.2892340106,0.3019607843,18.3519120592,0.3019607843,20.3525078421,0.3019607843,21.7437994887,0.3019607843,23.9579216311,0.3019607843,25.9314184250,0.3019607843,28.0079726966,0.3019607843,30.1002098085,0.3019607843,32.0044909056,0.3019607843,33.9938994740,0.3019607843,36.0186566215,0.3019607843,38.0367215083,0.3019607843,39.9399453628,0.3019607843,41.9021559371,0.3019607843,43.9655862797,0.3019607843,46.0813307016,0.3019607843,47.9726887667,0.3019607843,49.950589439,0.3019607843,8.0077064326
0.3029411765,9.7658310889,0.3029411765,12.2253250911,0.3029411765,13.5337331571,0.3029411765,15.3677063987,0.3029411765,18.3344317925,0.3029411765,20.3718324546,0.3029411765,21.7668399445,0.3029411765,23.9482739855,0.3029411765,25.9374802103,0.3029411765,27.9999113141,0.3029411765,30.1002352692,0.3029411765,31.9996681849,0.3029411765,33.9950338748,0.3029411765,36.0216285797,0.3029411765,38.0325384445,0.3029411765,39.9455396907,0.3029411765,41.9113041323,0.3029411765,43.9649355031,0.3029411765,46.0788960956,0.3029411765,47.9698304561,0.3029411765,49.9447867293,0.3029411765,8.0076807161
0.3039215686,9.7194675774,0.3039215686,12.2720617367,0.3039215686,13.5908754819,0.3039215686,15.4762370666,0.3039215686,18.3002165733,0.3039215686,20.3845102026,0.3039215686,21.7987965758,0.3039215686,23.9368256816,0.3039215686,25.9454786619,0.3039215686,27.9913428146,0.3039215686,30.0995047159,0.3039215686,31.9947682574,0.3039215686,33.9963172813,0.3039215686,36.024295998,0.3039215686,38.0278642356,0.3039215686,39.9528487187,0.3039215686,41.9223352355,0.3039215686,43.9650555458,0.3039215686,46.0744820685,0.3039215686,47.9682848649,0.3039215686,49.9389603736,0.3039215686,8.0076876138
0.3049019608,9.6727070130,0.3049019608,12.3152835286,0.3049019608,13.6660904647,0.3049019608,15.6083360807,0.3049019608,18.2510545479,0.3049019608,20.3901551396,0.3049019608,21.8388937446,0.3049019608,23.9239554219,0.3049019608,25.9552201113,0.3049019608,27.9824979658,0.3049019608,30.0979119125,0.3049019608,31.9901271561,0.3049019608,33.9978439032,0.3049019608,36.0265092592,0.3049019608,38.0232092390,0.3049019608,39.961123472,0.3049019608,41.9342536362,0.3049019608,43.9655063941,0.3049019608,46.0682651329,0.3049019608,47.9683146086,0.3049019608,49.9335201905,0.3049019608,8.0077358858
0.3058823529,9.6268532653,0.3058823529,12.3525712743,0.3058823529,13.7502553951,0.3058823529,15.7553162247,0.3058823529,18.1898162564,0.3058823529,20.3884271148,0.3058823529,21.8856706006,0.3058823529,23.9101192336,0.3058823529,25.9662973392,0.3058823529,27.9736391404,0.3058823529,30.0953686287,0.3058823529,31.9860000012,0.3058823529,33.9997062554,0.3058823529,36.0282301227,0.3058823529,38.0190988431,0.3058823529,39.9695595066,0.3058823529,41.9459058817,0.3058823529,43.9658353883,0.3058823529,46.060531751,0.3058823529,47.9699623389,0.3058823529,49.9288886538,0.3058823529,8.007825844
0.3068627451,9.5833060572,0.3068627451,12.3821774507,0.3068627451,13.8341059363,0.3068627451,15.9072753477,0.3068627451,18.120116592,0.3068627451,20.3790532495,0.3068627451,21.9370682915,0.3068627451,23.8958218821,0.3068627451,25.9781020381,0.3068627451,27.9650274954,0.3068627451,30.0918201495,0.3068627451,31.9825260960,0.3068627451,34.0019567285,0.3068627451,36.0295316747,0.3068627451,38.0159766996,0.3068627451,39.9773911161,0.3068627451,41.9561757503,0.3068627451,43.9656866787,0.3068627451,46.0516560323,0.3068627451,47.9730665795,0.3068627451,49.9254340756,0.3068627451,8.0079468184
0.3078431373,9.5434067275,0.3078431373,12.4031513945,0.3078431373,13.9091214007,0.3078431373,16.0543127651,0.3078431373,18.0459150922,0.3078431373,20.3618783151,0.3078431373,21.9905884139,0.3078431373,23.8815912742,0.3078431373,25.9898778848,0.3078431373,27.9568858366,0.3078431373,30.0872539925,0.3078431373,31.9797113981,0.3078431373,34.0045789370,0.3078431373,36.0305741364,0.3078431373,38.0141268775,0.3078431373,39.9839727283,0.3078431373,41.9641712769,0.3078431373,43.9648816436,0.3078431373,46.0420719283,0.3078431373,47.9773216824,0.3078431373,49.9234125952,0.3078431373,8.0080767151
0.3088235294,9.5083154944,0.3088235294,12.4153468535,0.3088235294,13.9683275827,0.3088235294,16.1877728272,0.3088235294,17.9711154735,0.3088235294,20.3369402431,0.3088235294,22.0435092410,0.3088235294,23.8679575672,0.3088235294,26.0008078166,0.3088235294,27.9493657016,0.3088235294,30.0816998789,0.3088235294,31.9774313275,0.3088235294,34.0074795631,0.3088235294,36.0315637185,0.3088235294,38.0136316238,0.3088235294,39.9888371875,0.3088235294,41.9693636694,0.3088235294,43.963454677,0.3088235294,46.0322422786,0.3088235294,47.9823619487,0.3088235294,49.9229218828,0.3088235294,8.0081839415
0.3098039216,9.4789357238,0.3098039216,12.4193145774,0.3098039216,14.0069351446,0.3098039216,16.3012955229,0.3098039216,17.8992233559,0.3098039216,20.3045552183,0.3098039216,22.0931374686,0.3098039216,23.8554365274,0.3098039216,26.0101210682,0.3098039216,27.9425266244,0.3098039216,30.0752207285,0.3098039216,31.9754542682,0.3098039216,34.0105063434,0.3098039216,36.0327051432,0.3098039216,38.0143733161,0.3098039216,39.9917249584,0.3098039216,41.9716485143,0.3098039216,43.9616388157,0.3098039216,46.0226280461,0.3098039216,47.9878517378,0.3098039216,49.9238844074,0.3098039216,8.0082316777
0.3107843137,9.4558912659,0.3107843137,12.4160978495,0.3107843137,14.0227464077,0.3107843137,16.3914863962,0.3107843137,17.8331075879,0.3107843137,20.2653988508,0.3107843137,22.1370677419,0.3107843137,23.8445165853,0.3107843137,26.0172004282,0.3107843137,27.9363334323,0.3107843137,30.0678980948,0.3107843137,31.9734833257,0.3107843137,34.0134902523,0.3107843137,36.0341592126,0.3107843137,38.0160787265,0.3107843137,39.9925840082,0.3107843137,41.9713177159,0.3107843137,43.9598072750,0.3107843137,46.0136594593,0.3107843137,47.9935588563,0.3107843137,49.9260611046,0.3107843137,8.0081839300
0.3117647059,9.4395491658,0.3117647059,12.4069671001,0.3117647059,14.0162843744,0.3117647059,16.4580869707,0.3117647059,17.7748915564,0.3117647059,20.2205637558,0.3117647059,22.1734196143,0.3117647059,23.8356470415,0.3117647059,26.0216688961,0.3117647059,27.9306736699,0.3117647059,30.0598162184,0.3117647059,31.9712107728,0.3117647059,34.0163021234,0.3117647059,36.0360146775,0.3117647059,38.0183942258,0.3117647059,39.9915441851,0.3117647059,41.9689512565,0.3117647059,43.9583860057,0.3117647059,46.0057110679,0.3117647059,47.999396409,0.3117647059,49.9290952334,0.3117647059,8.0080122391
0.3127450980,9.4300710983,0.3127450980,12.3931396578,0.3127450980,13.9906282571,0.3127450980,16.5036148219,0.3127450980,17.7259736595,0.3127450980,20.1715780683,0.3127450980,22.2010236169,0.3127450980,23.8292264272,0.3127450980,26.0234381183,0.3127450980,27.9253924083,0.3127450980,30.0510497517,0.3127450980,31.9683776176,0.3127450980,34.0189078927,0.3127450980,36.0382792569,0.3127450980,38.0209736575,0.3127450980,39.9888734086,0.3127450980,41.9652567252,0.3127450980,43.9577578105,0.3127450980,45.9990818635,0.3127450980,48.0054192809,0.3127450980,49.9325840166,0.3127450980,8.0077017413
0.3137254902,9.4274734317,0.3137254902,12.3755378137,0.3137254902,13.9509730866,0.3137254902,16.5325455465,0.3137254902,17.6871542596,0.3137254902,20.1203726549,0.3137254902,22.2195324886,0.3137254902,23.8255886134,0.3137254902,26.0227079736,0.3137254902,27.9203380700,0.3137254902,30.0416592618,0.3137254902,31.9648288754,0.3137254902,34.0214047514,0.3137254902,36.040889629,0.3137254902,38.0235579964,0.3137254902,39.9849242114,0.3137254902,41.9608968573,0.3137254902,43.9581793916,0.3137254902,45.9939817032,0.3137254902,48.0117818507,0.3137254902,49.9361605137,0.3137254902,8.0072553657
0.3147058824,9.431676191,0.3147058824,12.3546267424,0.3147058824,13.9039644326,0.3147058824,16.5501867461,0.3147058824,17.6588248179,0.3147058824,20.069193124,0.3147058824,22.2294431353,0.3147058824,23.8249868648,0.3147058824,26.0199162262,0.3147058824,27.9154097979,0.3147058824,30.031696362,0.3147058824,31.9605553262,0.3147058824,34.0240232369,0.3147058824,36.0437353387,0.3147058824,38.0260286971,0.3147058824,39.9800795749,0.3147058824,41.9563478815,0.3147058824,43.9597284160,0.3147058824,45.990524914,0.3147058824,48.0186658036,0.3147058824,49.9395721863,0.3147058824,8.0066950853
0.3156862745,9.4425280536,0.3156862745,12.3303656950,0.3156862745,13.8568870358,0.3156862745,16.5614569259,0.3156862745,17.6411664931,0.3156862745,20.0204613988,0.3156862745,22.2320247616,0.3156862745,23.8275764769,0.3156862745,26.0156472067,0.3156862745,27.9105965005,0.3156862745,30.0212171698,0.3156862745,31.9557137017,0.3156862745,34.0270879747,0.3156862745,36.046688744,0.3156862745,38.0284228293,0.3156862745,39.9747057,0.3156862745,41.9518231187,0.3156862745,43.9622905638,0.3156862745,45.9887318753,0.3156862745,48.0261991648,0.3156862745,49.9427417910,0.3156862745,8.0060598707
0.3166666667,9.4598036909,0.3166666667,12.302278785,0.3166666667,13.8168046239,0.3166666667,16.5697959005,0.3166666667,17.6343077983,0.3166666667,19.9766001296,0.3166666667,22.2291610089,0.3166666667,23.8333968984,0.3166666667,26.010517155,0.3166666667,27.9059986041,0.3166666667,30.0103006632,0.3166666667,31.9506204461,0.3166666667,34.0309403185,0.3166666667,36.0496325574,0.3166666667,38.0309078785,0.3166666667,39.9691176909,0.3166666667,41.9472795188,0.3166666667,43.9655870306,0.3166666667,45.9885385917,0.3166666667,48.0343869827,0.3166666667,49.9457918221,0.3166666667,8.0054005027
0.3176470588,9.4831784938,0.3176470588,12.2696301432,0.3176470588,13.7897539255,0.3176470588,16.5764102227,0.3176470588,17.6384021120,0.3176470588,19.9398409483,0.3176470588,22.2231252683,0.3176470588,23.8423579803,0.3176470588,26.0050586767,0.3176470588,27.9018277572,0.3176470588,29.9990659503,0.3176470588,31.9457183682,0.3176470588,34.0358370524,0.3176470588,36.0524778556,0.3176470588,38.0337229915,0.3176470588,39.9635618454,0.3176470588,41.9425035657,0.3176470588,43.9692343011,0.3176470588,45.9898134984,0.3176470588,48.043069114,0.3176470588,49.9490303954,0.3176470588,8.0047720834
0.318627451,9.5121946704,0.318627451,12.2316694493,0.318627451,13.7800882463,0.318627451,16.5799977083,0.318627451,17.6536058825,0.318627451,19.9120412316,0.318627451,22.2163155111,0.318627451,23.8542330026,0.318627451,25.9996274606,0.318627451,27.8983835811,0.318627451,29.9876827407,0.318627451,31.9415198427,0.318627451,34.0418479415,0.318627451,36.0551692899,0.318627451,38.0371017296,0.318627451,39.9582154150,0.318627451,41.9372518627,0.318627451,43.9728217198,0.318627451,45.9923794757,0.318627451,48.051920326,0.318627451,49.9528953728,0.318627451,8.0042256408
0.3196078431,9.5462344792,0.3196078431,12.1878952068,0.3196078431,13.7900455158,0.3196078431,16.5770046607,0.3196078431,17.6799651511,0.3196078431,19.8945337843,0.3196078431,22.2109812457,0.3196078431,23.8686629385,0.3196078431,25.9943499592,0.3196078431,27.8960114014,0.3196078431,29.9763703265,0.3196078431,31.9385349504,0.3196078431,34.0487779953,0.3196078431,36.0576779212,0.3196078431,38.0411948466,0.3196078431,39.9532022353,0.3196078431,41.9314074003,0.3196078431,43.9759892459,0.3196078431,45.9960378729,0.3196078431,48.0604887600,0.3196078431,49.9578678506,0.3196078431,8.0038003769
0.3205882353,9.5845161254,0.3205882353,12.1382827346,0.3205882353,13.819585301,0.3205882353,16.5623766362,0.3205882353,17.7172380838,0.3205882353,19.8880296148,0.3205882353,22.2089752089,0.3205882353,23.8851751722,0.3205882353,25.9891224473,0.3205882353,27.8950491066,0.3205882353,29.9653832669,0.3205882353,31.9371961002,0.3205882353,34.0561375891,0.3205882353,36.0599856733,0.3205882353,38.0460114189,0.3205882353,39.9486193137,0.3205882353,41.9251076963,0.3205882353,43.9784893785,0.3205882353,46.0005907039,0.3205882353,48.0682660574,0.3205882353,49.9643707894,0.3205882353,8.0035178866
0.3215686275,9.6261220435,0.3215686275,12.0834299612,0.3215686275,13.8665040736,0.3215686275,16.5306705639,0.3215686275,17.7646982015,0.3215686275,19.8925848552,0.3215686275,22.2115570963,0.3215686275,23.9032181553,0.3215686275,25.9836613253,0.3215686275,27.8957732128,0.3215686275,29.9549853849,0.3215686275,31.9377914423,0.3215686275,34.0631743649,0.3215686275,36.0620675102,0.3215686275,38.0513919974,0.3215686275,39.94456788,0.3215686275,41.9188073108,0.3215686275,43.9802216698,0.3215686275,46.0058571987,0.3215686275,48.0747730952,0.3215686275,49.9726708571,0.3215686275,8.0033795453
0.3225490196,9.6700609884,0.3225490196,12.0245894966,0.3225490196,13.9268013443,0.3225490196,16.4773303372,0.3225490196,17.8209709408,0.3225490196,19.9076330919,0.3225490196,22.2192709195,0.3225490196,23.9222107873,0.3225490196,25.9775938544,0.3225490196,27.8983542264,0.3225490196,29.9454171689,0.3225490196,31.9404192329,0.3225490196,34.0689672539,0.3225490196,36.0638774272,0.3225490196,38.0570196455,0.3225490196,39.9411803447,0.3225490196,41.9132537954,0.3225490196,43.9812352874,0.3225490196,46.0116818173,0.3225490196,48.0796384913,0.3225490196,49.9828061002,0.3225490196,8.0033674101
0.3235294118,9.7153556584,0.3235294118,11.9635805302,0.3235294118,13.9952388028,0.3235294118,16.3998933140,0.3235294118,17.8839490970,0.3235294118,19.9320720449,0.3235294118,22.2319057604,0.3235294118,23.9416027353,0.3235294118,25.9705701387,0.3235294118,27.9028293403,0.3235294118,29.9368636587,0.3235294118,31.9449715205,0.3235294118,34.0725691111,0.3235294118,36.0653430522,0.3235294118,38.0624661676,0.3235294118,39.9386354691,0.3235294118,41.9093779415,0.3235294118,43.9817023517,0.3235294118,46.0179326696,0.3235294118,48.0826565476,0.3235294118,49.9945522232,0.3235294118,8.0034483597
0.3245098039,9.7611421852,0.3245098039,11.9025957049,0.3245098039,14.0660116369,0.3245098039,16.2989045263,0.3245098039,17.9508193216,0.3245098039,19.964385367,0.3245098039,22.2485400738,0.3245098039,23.9609385310,0.3245098039,25.9623728252,0.3245098039,27.9090969478,0.3245098039,29.9294307703,0.3245098039,31.9511506986,0.3245098039,34.0731715704,0.3245098039,36.0663702576,0.3245098039,38.0672630952,0.3245098039,39.9371555824,0.3245098039,41.9081216599,0.3245098039,43.9818710529,0.3245098039,46.0244915522,0.3245098039,48.0838060497,0.3245098039,50.0074349214,0.3245098039,8.0035806891
0.3254901961,9.8067604385,0.3254901961,11.8439394458,0.3254901961,14.1334417789,0.3254901961,16.1783561599,0.3254901961,18.0182104255,0.3254901961,20.0027741984,0.3254901961,22.2676584354,0.3254901961,23.9799163801,0.3254901961,25.9530014107,0.3254901961,27.9169330461,0.3254901961,29.9231362732,0.3254901961,31.9585171714,0.3254901961,34.0702595716,0.3254901961,36.0668566005,0.3254901961,38.0709815627,0.3254901961,39.9369836498,0.3254901961,41.9102434272,0.3254901961,43.9820107838,0.3254901961,46.0312386832,0.3254901961,48.083232006,0.3254901961,50.0207868495,0.3254901961,8.0037216986
0.3264705882,9.8518186115,0.3264705882,11.7897461944,0.3264705882,14.1926043275,0.3264705882,16.0455513778,0.3264705882,18.0824499115,0.3264705882,20.0452734947,0.3264705882,22.2873244775,0.3264705882,23.9984315695,0.3264705882,25.9427139293,0.3264705882,27.9260246904,0.3264705882,29.9179186259,0.3264705882,31.9665600521,0.3264705882,34.0637232180,0.3264705882,36.0667092846,0.3264705882,38.0733046173,0.3264705882,39.9383427938,0.3264705882,41.9161487443,0.3264705882,43.9823623478,0.3264705882,46.0380368333,0.3264705882,48.0811945861,0.3264705882,50.0338354336,0.3264705882,8.0038349842
0.3274509804,9.8962157563,0.3274509804,11.7417285274,0.3274509804,14.2398135652,0.3274509804,15.9103827333,0.3274509804,18.1398945619,0.3274509804,20.0898332221,0.3274509804,22.3053866410,0.3274509804,24.0165950208,0.3274509804,25.9320172108,0.3274509804,27.9360134744,0.3274509804,29.9136625172,0.3274509804,31.9747790474,0.3274509804,34.0539023388,0.3274509804,36.065862631,0.3274509804,38.0740770250,0.3274509804,39.9413858107,0.3274509804,41.9257876868,0.3274509804,43.9831032095,0.3274509804,46.0447195663,0.3274509804,48.0780011298,0.3274509804,50.0458067480,0.3274509804,8.0038960116
0.3284313725,9.9401163284,0.3284313725,11.7009978961,0.3284313725,14.2729178793,0.3284313725,15.7841180502,0.3284313725,18.1872868885,0.3284313725,20.1343545938,0.3284313725,22.3196941091,0.3284313725,24.0347204542,0.3284313725,25.9216086003,0.3284313725,27.9465396751,0.3284313725,29.9102361698,0.3284313725,31.9827631842,0.3284313725,34.041552492,0.3284313725,36.0642899033,0.3284313725,38.0733241053,0.3284313725,39.9461459639,0.3284313725,41.9386465544,0.3284313725,43.9843330731,0.3284313725,46.0510873377,0.3284313725,48.0739395245,0.3284313725,50.0560230012,0.3284313725,8.0038950505
0.3294117647,9.9838777490,0.3294117647,11.6679847338,0.3294117647,14.2913824170,0.3294117647,15.6778709107,0.3294117647,18.2220849125,0.3294117647,20.1766846387,0.3294117647,22.3283008676,0.3294117647,24.0532775057,0.3294117647,25.9122811259,0.3294117647,27.9572789314,0.3294117647,29.9075316177,0.3294117647,31.9902525255,0.3294117647,34.0277369878,0.3294117647,36.0620066969,0.3294117647,38.0712371495,0.3294117647,39.9525018508,0.3294117647,41.9538384282,0.3294117647,43.9860796809,0.3294117647,46.0569131802,0.3294117647,48.0692293761,0.3294117647,50.0639718924,0.3294117647,8.0038371373
0.3303921569,10.0279423162,0.3303921569,11.6424649332,0.3303921569,14.2961670764,0.3303921569,15.6009930504,0.3303921569,18.2427173475,0.3303921569,20.2145850999,0.3303921569,22.3296405523,0.3303921569,24.0728133936,0.3303921569,25.9048120456,0.3303921569,27.9679652246,0.3303921569,29.9054986316,0.3303921569,31.9971717263,0.3303921569,34.0136646693,0.3303921569,36.0590651771,0.3303921569,38.0681310730,0.3303921569,39.9601674048,0.3303921569,41.9702724624,0.3303921569,43.9883194078,0.3303921569,46.0619572999,0.3303921569,48.064003744,0.3303921569,50.0693471944,0.3303921569,8.0037392996
0.3313725490,10.0727105571,0.3313725490,11.6236797540,0.3313725490,14.2894347865,0.3313725490,15.5596474096,0.3313725490,18.2487301809,0.3313725490,20.2457017948,0.3313725490,22.3226580097,0.3313725490,24.0938508677,0.3313725490,25.8998570713,0.3313725490,27.9783976777,0.3313725490,29.9041633755,0.3313725490,32.0036296674,0.3313725490,34.0005037368,0.3313725490,36.0555413529,0.3313725490,38.0643843787,0.3313725490,39.9687136476,0.3313725490,41.9868638752,0.3313725490,43.9910043759,0.3313725490,46.0659875844,0.3313725490,48.0583276342,0.3313725490,50.0720450311,0.3313725490,8.0036257043
